epoch,iso,uptime_s,tctl,tccd1,tccd2,tccd3,tccd4,tccd5,tccd6,tccd7,tccd8,pkg_w,core_w,cpu_freq,load1,load5,load15,mem_used_gb,mem_avail_gb,nproc,g0_temp,g0_power,g0_mem_gb,g0_util,g1_temp,g1_power,g1_mem_gb,g1_util,g0_ecc_ce,g0_ecc_ue,g1_ecc_ce,g1_ecc_ue,g0_link,g1_link,topcpu
1788646361,2026-09-05T22:12:41+00:00,6871.19,44000,49375,45750,45250,44000,44000,46000,44250,45250,163.48,0.61,1496010,52.46,57.54,37.49,1003,809,112,42,9.91,41003,0,46,16.01,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2213 VLLM::Worker_TP;2175 VLLM::Worker_TP; 113 python3;90.2 opencode; 6.5 vllm;"
1788646362,2026-09-05T22:12:42+00:00,6872.77,43750,48875,46500,44500,44000,44500,46000,43750,45000,161.50,0.59,3437273,52.46,57.54,37.49,1003,808,112,42,10.10,41003,0,46,15.60,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2208 VLLM::Worker_TP;2170 VLLM::Worker_TP; 400 ps; 113 python3;90.1 opencode;"
1788646364,2026-09-05T22:12:44+00:00,6874.35,43750,48625,46000,45250,43500,44750,45500,43250,45250,169.50,0.83,3300318,52.90,57.55,37.60,1003,808,112,42,10.75,41003,0,46,15.56,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2204 VLLM::Worker_TP;2165 VLLM::Worker_TP; 114 python3;90.1 opencode; 6.5 vllm;"
1788646366,2026-09-05T22:12:46+00:00,6875.95,43000,48125,46000,43500,43250,44000,45250,43250,45500,150.96,0.44,1500000,52.90,57.55,37.60,1003,807,112,42,10.04,41003,0,46,15.55,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2199 VLLM::Worker_TP;2160 VLLM::Worker_TP; 114 python3;90.1 opencode; 6.5 vllm;"
1788646367,2026-09-05T22:12:47+00:00,6877.53,43500,48125,46000,44750,44000,45000,46000,44000,46000,173.90,0.85,1500000,52.90,57.55,37.60,1003,807,112,42,10.76,41003,0,46,15.68,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2194 VLLM::Worker_TP;2156 VLLM::Worker_TP; 400 ps; 114 python3;90.1 opencode;"
1788646369,2026-09-05T22:12:49+00:00,6879.12,44500,48000,50250,47750,44500,44250,46000,45750,44750,172.35,0.76,1500000,53.31,57.55,37.71,1003,806,112,42,10.53,41003,0,46,15.96,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2189 VLLM::Worker_TP;2151 VLLM::Worker_TP; 400 ps; 115 python3;90.2 opencode;"
1788646370,2026-09-05T22:12:50+00:00,6880.70,44250,48125,51000,44750,44000,44500,46500,45250,45500,170.86,0.73,3418554,53.31,57.55,37.71,1003,806,112,42,10.60,41003,0,46,15.82,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2184 VLLM::Worker_TP;2146 VLLM::Worker_TP; 400 ps; 115 python3;90.2 opencode;"
1788646372,2026-09-05T22:12:52+00:00,6882.31,44000,47875,45500,45250,43000,44750,45250,44250,44500,166.87,0.73,2754513,53.31,57.55,37.71,1003,805,112,41,10.22,41003,0,46,16.15,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2179 VLLM::Worker_TP;2141 VLLM::Worker_TP; 115 python3;90.2 opencode; 6.4 vllm;"
1788646373,2026-09-05T22:12:53+00:00,6883.90,44750,47875,50250,44750,44250,44250,46000,45750,44500,170.59,0.70,3415393,50.16,56.83,37.58,1003,804,112,41,10.39,41003,0,46,15.31,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2174 VLLM::Worker_TP;2137 VLLM::Worker_TP; 116 python3;90.2 opencode; 6.4 vllm;"
1788646375,2026-09-05T22:12:55+00:00,6885.48,44250,47750,45250,44500,43500,44250,45750,44000,46250,163.32,0.67,1496535,50.16,56.83,37.58,1003,804,112,41,10.43,41003,0,46,16.16,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2170 VLLM::Worker_TP;2132 VLLM::Worker_TP; 400 ps; 116 python3;90.2 opencode;"
1788646377,2026-09-05T22:12:57+00:00,6887.07,43500,47625,45500,45750,44750,44250,47750,45500,48750,171.44,0.87,2734772,50.16,56.83,37.58,1003,803,112,41,9.63,41003,0,46,15.76,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2165 VLLM::Worker_TP;2127 VLLM::Worker_TP; 116 python3;90.2 opencode; 6.4 vllm;"
1788646378,2026-09-05T22:12:58+00:00,6888.66,44000,47625,45500,44250,43750,44250,46000,43500,45000,164.45,0.62,1495526,50.16,56.83,37.58,1003,803,112,41,10.07,41003,0,46,15.95,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2160 VLLM::Worker_TP;2123 VLLM::Worker_TP; 117 python3;90.2 opencode; 6.4 vllm;"
1788646380,2026-09-05T22:13:00+00:00,6890.27,44250,47500,45750,44750,43500,49750,46000,43250,45000,169.29,0.61,1496882,50.79,56.85,37.69,1003,802,112,41,9.96,41003,0,45,16.23,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2155 VLLM::Worker_TP;2118 VLLM::Worker_TP; 117 python3;90.2 opencode; 6.4 vllm;"
1788646381,2026-09-05T22:13:01+00:00,6891.86,45000,47750,45000,44500,43500,44500,45500,45750,44750,166.81,0.66,1500000,50.79,56.85,37.69,1003,802,112,41,9.59,41003,0,45,15.52,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2151 VLLM::Worker_TP;2113 VLLM::Worker_TP; 500 ps; 117 python3;90.2 opencode;"
1788646383,2026-09-05T22:13:03+00:00,6893.46,43750,47500,49750,47500,43500,44500,45750,43750,45500,172.54,0.69,3415644,50.79,56.85,37.69,1003,801,112,41,9.98,41003,0,45,16.24,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2146 VLLM::Worker_TP;2109 VLLM::Worker_TP; 400 ps; 118 python3;90.2 opencode;"
1788646385,2026-09-05T22:13:05+00:00,6895.05,44500,47625,46000,44750,44500,44250,46250,45250,44500,167.58,0.77,1796545,51.37,56.87,37.80,1003,801,112,41,9.53,41003,0,45,15.68,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2141 VLLM::Worker_TP;2104 VLLM::Worker_TP; 118 python3;90.2 opencode; 6.3 vllm;"
1788646386,2026-09-05T22:13:06+00:00,6896.65,43750,47500,49750,44750,43750,44000,46250,45250,45250,172.31,0.66,1500000,51.37,56.87,37.80,1003,799,112,41,9.83,41003,0,45,15.77,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2137 VLLM::Worker_TP;2100 VLLM::Worker_TP; 119 python3;90.2 opencode; 6.3 vllm;"
1788646388,2026-09-05T22:13:08+00:00,6898.23,43500,47500,45750,45250,43500,43500,45000,47750,45250,163.82,0.58,1497710,51.37,56.87,37.80,1003,799,112,41,10.16,41003,0,45,15.88,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2132 VLLM::Worker_TP;2095 VLLM::Worker_TP; 119 python3;90.2 opencode; 6.3 vllm;"
1788646389,2026-09-05T22:13:09+00:00,6899.81,44000,47625,45250,44750,44500,44250,45750,44000,48250,169.93,0.62,1500000,51.74,56.85,37.90,1003,799,112,41,9.59,41003,0,45,15.09,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2128 VLLM::Worker_TP;2090 VLLM::Worker_TP; 119 python3;90.2 opencode; 6.3 vllm;"
1788646391,2026-09-05T22:13:11+00:00,6901.42,44750,47500,45500,45000,43250,44250,45750,43250,45000,163.94,0.63,1500000,51.74,56.85,37.90,1003,798,112,41,10.02,41003,0,45,15.66,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2123 VLLM::Worker_TP;2086 VLLM::Worker_TP; 120 python3;90.2 opencode; 6.3 vllm;"
1788646393,2026-09-05T22:13:13+00:00,6903.01,44000,47500,46500,44250,44000,44750,46000,43750,46250,172.42,0.75,1500000,51.74,56.85,37.90,1003,798,112,41,9.45,41003,0,45,15.44,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2118 VLLM::Worker_TP;2081 VLLM::Worker_TP; 120 python3;90.3 opencode; 6.3 vllm;"
1788646394,2026-09-05T22:13:14+00:00,6904.61,43500,47500,45250,44500,44000,44250,47250,44250,44500,166.80,0.65,1500000,52.32,56.89,38.01,1003,797,112,41,9.85,41003,0,45,15.98,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2114 VLLM::Worker_TP;2077 VLLM::Worker_TP; 120 python3;90.3 opencode; 6.3 vllm;"
1788646396,2026-09-05T22:13:16+00:00,6906.19,44500,47375,45500,44500,43500,44250,46000,43750,46000,170.48,0.76,2735693,52.32,56.89,38.01,1003,796,112,41,9.40,41003,0,45,15.96,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2109 VLLM::Worker_TP;2073 VLLM::Worker_TP; 400 ps; 121 python3;90.3 opencode;"
1788646397,2026-09-05T22:13:17+00:00,6907.79,44750,47500,45500,44500,44750,44250,45750,44000,44500,167.59,0.73,2752675,52.32,56.89,38.01,1003,796,112,41,9.51,41003,0,45,15.58,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2105 VLLM::Worker_TP;2068 VLLM::Worker_TP; 121 python3;90.3 opencode; 6.2 vllm;"
1788646399,2026-09-05T22:13:19+00:00,6909.38,44500,47625,45500,44500,43750,44500,48250,43750,44500,167.25,0.60,1756281,52.21,56.79,38.08,1003,795,112,41,9.63,41003,0,45,15.44,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2100 VLLM::Worker_TP;2064 VLLM::Worker_TP; 121 python3;90.3 opencode; 6.2 vllm;"
1788646401,2026-09-05T22:13:21+00:00,6910.98,44750,47500,45000,43750,43500,43500,47000,43500,44250,164.24,0.59,1500000,52.21,56.79,38.08,1003,795,112,41,9.59,41003,0,45,15.49,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2096 VLLM::Worker_TP;2059 VLLM::Worker_TP; 122 python3;90.3 opencode; 6.2 vllm;"
1788646402,2026-09-05T22:13:22+00:00,6912.59,44250,47250,45750,44750,44250,44500,46000,44250,45000,169.18,0.72,1500000,52.21,56.79,38.08,1003,794,112,41,9.75,41003,0,45,15.88,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2091 VLLM::Worker_TP;2055 VLLM::Worker_TP; 122 python3;90.3 opencode; 6.2 vllm;"
1788646404,2026-09-05T22:13:24+00:00,6914.17,44250,47250,45500,44000,43750,44250,44750,43750,44500,160.18,0.59,1500000,52.68,56.81,38.19,1003,794,112,41,9.57,41003,0,45,16.06,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2087 VLLM::Worker_TP;2051 VLLM::Worker_TP; 122 python3;90.3 opencode; 6.2 vllm;"
1788646405,2026-09-05T22:13:25+00:00,6915.78,44250,47000,45750,44250,44750,44500,45750,44250,44500,165.59,0.57,1500000,52.68,56.81,38.19,1003,793,112,41,9.25,41003,0,45,15.35,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2083 VLLM::Worker_TP;2046 VLLM::Worker_TP; 400 ps; 123 python3;90.3 opencode;"
1788646407,2026-09-05T22:13:27+00:00,6917.37,43500,47125,44750,44250,43750,44000,45250,44250,44500,162.25,0.71,1500000,52.68,56.81,38.19,1003,793,112,41,9.59,41003,0,45,15.25,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2078 VLLM::Worker_TP;2042 VLLM::Worker_TP; 400 ps; 123 python3;90.3 opencode;"
1788646409,2026-09-05T22:13:29+00:00,6918.98,44250,47125,45750,44750,43250,44250,46000,43750,45000,169.63,0.63,1500000,51.58,56.52,38.19,1003,792,112,40,9.47,41003,0,45,15.20,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2074 VLLM::Worker_TP;2038 VLLM::Worker_TP; 123 python3;90.2 opencode; 6.2 vllm;"
1788646410,2026-09-05T22:13:30+00:00,6920.58,44500,47500,45250,47750,44250,44250,45500,43750,45000,170.13,0.68,1500000,51.58,56.52,38.19,1003,791,112,40,9.81,41003,0,45,15.70,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2069 VLLM::Worker_TP;2033 VLLM::Worker_TP; 124 python3;90.2 opencode; 6.1 vllm;"
1788646412,2026-09-05T22:13:32+00:00,6922.19,44250,47375,45250,44500,44000,45750,46000,43250,45250,170.69,0.84,1500000,51.58,56.52,38.19,1003,791,112,40,9.90,41003,0,44,15.32,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2065 VLLM::Worker_TP;2029 VLLM::Worker_TP; 124 python3;90.2 opencode; 6.1 vllm;"
1788646413,2026-09-05T22:13:33+00:00,6923.79,44500,47375,45000,44750,43000,44750,45250,43250,45000,166.63,0.58,1496880,51.94,56.51,38.29,1003,790,112,40,9.02,41003,0,44,15.74,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2061 VLLM::Worker_TP;2025 VLLM::Worker_TP; 400 ps; 124 python3;90.2 opencode;"
1788646415,2026-09-05T22:13:35+00:00,6925.37,44000,47250,45500,44750,43750,44000,45250,44250,44750,167.49,0.58,1500000,51.94,56.51,38.29,1003,790,112,40,9.52,41003,0,44,16.12,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2056 VLLM::Worker_TP;2021 VLLM::Worker_TP; 400 ps; 125 python3;90.2 opencode;"
1788646417,2026-09-05T22:13:37+00:00,6926.97,44000,47500,45250,44500,44500,44250,45250,44000,45000,170.77,0.96,1500000,51.94,56.51,38.29,1003,789,112,40,8.96,41003,0,44,15.05,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2052 VLLM::Worker_TP;2016 VLLM::Worker_TP; 400 ps; 125 python3;90.2 opencode;"
1788646418,2026-09-05T22:13:38+00:00,6928.56,44250,47375,48500,47750,45500,44500,48500,44000,45500,170.15,0.64,3415803,51.94,56.51,38.29,1003,788,112,40,9.67,41003,0,44,15.63,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2048 VLLM::Worker_TP;2012 VLLM::Worker_TP; 125 python3;90.2 opencode; 6.1 vllm;"
1788646420,2026-09-05T22:13:40+00:00,6930.16,44000,47875,45500,45000,43750,44500,45500,43500,44750,167.45,0.74,1500000,52.50,56.55,38.40,1003,788,112,40,9.69,41003,0,44,15.80,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2044 VLLM::Worker_TP;2008 VLLM::Worker_TP; 126 python3;90.2 opencode; 6.1 vllm;"
1788646421,2026-09-05T22:13:41+00:00,6931.75,43500,47750,45000,44750,44250,44250,46750,45000,44500,170.53,0.80,1500000,52.50,56.55,38.40,1003,787,112,40,9.46,41003,0,44,15.49,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2039 VLLM::Worker_TP;2004 VLLM::Worker_TP; 126 python3;90.2 opencode; 6.1 vllm;"
1788646423,2026-09-05T22:13:43+00:00,6933.35,43250,47875,45250,45000,43500,43750,46000,43500,45500,168.98,0.71,1500000,52.50,56.55,38.40,1003,787,112,40,9.37,41003,0,44,15.56,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2035 VLLM::Worker_TP;2000 VLLM::Worker_TP; 126 python3;90.2 opencode; 6.0 vllm;"
1788646425,2026-09-05T22:13:45+00:00,6934.95,43250,47625,45250,44500,48250,45000,46000,43250,44750,166.17,0.72,1500000,52.62,56.51,38.48,1003,786,112,40,8.97,41003,0,44,14.91,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2031 VLLM::Worker_TP;1996 VLLM::Worker_TP; 400 ps; 127 python3;90.2 opencode;"
1788646426,2026-09-05T22:13:46+00:00,6936.53,44000,47875,45500,49000,44500,44250,47250,43750,44500,172.20,0.91,2755495,52.62,56.51,38.48,1003,786,112,40,9.49,41003,0,44,13.97,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2027 VLLM::Worker_TP;1991 VLLM::Worker_TP; 127 python3;90.3 opencode; 6.0 vllm;"
1788646428,2026-09-05T22:13:48+00:00,6938.14,44500,47625,45500,45250,43250,44500,45750,44250,44500,170.87,0.59,1500000,52.62,56.51,38.48,1003,785,112,40,8.83,41003,0,44,15.61,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2023 VLLM::Worker_TP;1987 VLLM::Worker_TP; 400 ps; 127 python3;90.3 opencode;"
1788646429,2026-09-05T22:13:49+00:00,6939.73,44000,47875,45500,45000,43250,44000,45500,44000,45000,171.11,1.00,1500000,53.13,56.55,38.59,1003,784,112,40,9.36,41003,0,44,14.96,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2018 VLLM::Worker_TP;1983 VLLM::Worker_TP; 128 python3;90.3 opencode; 6.0 vllm;"
1788646431,2026-09-05T22:13:51+00:00,6941.33,43750,47625,45250,44500,43750,44250,46000,43750,45250,171.15,0.68,1500000,53.13,56.55,38.59,1003,784,112,40,9.58,41003,0,44,15.62,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2014 VLLM::Worker_TP;1979 VLLM::Worker_TP; 128 python3;90.3 opencode; 6.0 vllm;"
1788646433,2026-09-05T22:13:53+00:00,6942.92,43250,47750,45250,45000,43250,44250,45250,43250,46000,167.73,0.73,1461658,53.13,56.55,38.59,1003,783,112,40,8.78,41003,0,44,15.15,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2010 VLLM::Worker_TP;1975 VLLM::Worker_TP; 400 ps; 128 python3;90.3 opencode;"
1788646434,2026-09-05T22:13:54+00:00,6944.52,43750,47625,50000,45000,44250,44250,45750,43750,45750,173.72,0.78,3405434,52.80,56.42,38.65,1003,783,112,40,9.67,41003,0,44,14.94,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2006 VLLM::Worker_TP;1971 VLLM::Worker_TP; 129 python3;90.3 opencode; 6.0 vllm;"
1788646436,2026-09-05T22:13:56+00:00,6946.11,44000,47500,45250,48750,43750,43750,45500,43750,45500,161.79,0.53,1500000,52.80,56.42,38.65,1003,782,112,40,9.01,41003,0,44,15.62,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;2002 VLLM::Worker_TP;1967 VLLM::Worker_TP; 129 python3;90.3 opencode; 6.0 vllm;"
1788646437,2026-09-05T22:13:57+00:00,6947.70,43750,47500,46000,44750,45500,44250,45250,44000,45000,166.22,0.73,1958453,52.80,56.42,38.65,1003,782,112,40,9.43,41003,0,44,14.97,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1998 VLLM::Worker_TP;1963 VLLM::Worker_TP; 400 ps; 129 python3;90.3 opencode;"
1788646439,2026-09-05T22:13:59+00:00,6949.29,43500,48000,46500,44750,44000,44250,45250,43750,44750,171.69,1.38,1798970,53.30,56.47,38.76,1003,781,112,40,9.25,41003,0,44,15.59,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1994 VLLM::Worker_TP;1959 VLLM::Worker_TP; 129 python3;90.4 opencode; 5.9 vllm;"
1788646440,2026-09-05T22:14:00+00:00,6950.88,44000,47750,48000,45250,44000,44500,45250,43750,44750,168.14,0.59,1500000,53.30,56.47,38.76,1003,781,112,40,8.62,41003,0,44,14.89,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1990 VLLM::Worker_TP;1955 VLLM::Worker_TP; 130 python3;90.4 opencode; 5.9 vllm;"
1788646442,2026-09-05T22:14:02+00:00,6952.48,44250,47750,45500,45250,44000,44500,46000,43750,44750,174.21,0.94,3416338,53.30,56.47,38.76,1003,780,112,40,8.89,41003,0,44,14.12,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1986 VLLM::Worker_TP;1951 VLLM::Worker_TP; 130 python3;90.4 opencode; 5.9 vllm;"
1788646444,2026-09-05T22:14:04+00:00,6954.05,44250,47500,45250,44250,44750,46000,45000,43000,44500,159.86,0.43,1500000,53.68,56.49,38.86,1003,780,112,40,8.94,41003,0,44,14.75,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1982 VLLM::Worker_TP;1947 VLLM::Worker_TP; 130 python3;90.4 opencode; 5.9 vllm;"
1788646445,2026-09-05T22:14:05+00:00,6955.65,44000,47500,49500,45000,43750,45250,45750,43750,45250,170.58,0.79,1500000,53.68,56.49,38.86,1003,779,112,40,8.88,41003,0,44,14.41,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1978 VLLM::Worker_TP;1944 VLLM::Worker_TP; 400 ps; 130 python3;90.4 opencode;"
1788646447,2026-09-05T22:14:07+00:00,6957.23,43750,47625,47000,44250,43750,44750,45500,43500,44250,165.08,0.62,1500000,53.68,56.49,38.86,1003,779,112,40,9.18,41003,0,43,15.49,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1974 VLLM::Worker_TP;1940 VLLM::Worker_TP; 500 ps; 130 python3;90.5 opencode;"
1788646448,2026-09-05T22:14:08+00:00,6958.82,43750,47500,45750,44750,43750,44250,45250,44500,44750,169.18,0.72,1500000,52.50,56.20,38.86,1003,778,112,39,8.48,41003,0,43,14.72,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1970 VLLM::Worker_TP;1936 VLLM::Worker_TP; 130 python3;90.5 opencode; 5.9 vllm;"
1788646450,2026-09-05T22:14:10+00:00,6960.41,44250,48125,45250,45000,44750,44250,46000,44000,45250,174.10,1.53,1500000,52.50,56.20,38.86,1003,778,112,39,9.04,41003,0,43,15.12,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1966 VLLM::Worker_TP;1932 VLLM::Worker_TP; 131 python3;90.5 opencode; 5.9 vllm;"
1788646452,2026-09-05T22:14:12+00:00,6961.99,44500,48000,44750,44500,43500,44000,45750,43750,46000,169.18,0.78,1796293,52.50,56.20,38.86,1003,778,112,39,8.39,41003,0,43,15.49,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1962 VLLM::Worker_TP;1928 VLLM::Worker_TP; 131 python3;90.5 opencode; 5.8 vllm;"
1788646453,2026-09-05T22:14:13+00:00,6963.59,44000,47875,50750,44750,44000,44250,46250,44750,46750,171.69,0.88,2000000,52.50,56.20,38.86,1003,777,112,39,9.05,41003,0,43,14.55,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1959 VLLM::Worker_TP;1924 VLLM::Worker_TP; 131 python3;90.5 opencode; 5.8 vllm;"
1788646455,2026-09-05T22:14:15+00:00,6965.16,44250,47875,45250,44250,43000,46250,45750,49000,44500,168.14,0.65,1500000,53.10,56.27,38.98,1003,777,112,39,8.80,41003,0,43,15.06,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1955 VLLM::Worker_TP;1921 VLLM::Worker_TP; 131 python3;90.6 opencode; 5.8 vllm;"
1788646456,2026-09-05T22:14:16+00:00,6966.77,45000,47625,46250,44250,44000,44500,45750,43750,45000,171.41,0.55,3415819,53.10,56.27,38.98,1003,775,112,39,8.69,41003,0,43,14.50,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1951 VLLM::Worker_TP;1917 VLLM::Worker_TP; 132 python3;90.6 opencode; 5.8 vllm;"
1788646458,2026-09-05T22:14:18+00:00,6968.36,43750,47875,45000,44000,43750,45500,45250,43000,44250,172.75,0.72,1500000,53.10,56.27,38.98,1003,775,112,39,9.49,41003,0,43,15.12,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1947 VLLM::Worker_TP;1913 VLLM::Worker_TP; 400 ps; 132 python3;90.6 opencode;"
1788646460,2026-09-05T22:14:20+00:00,6969.95,44250,48250,50500,45500,44000,44250,45750,43500,45250,174.97,1.23,1800000,52.85,56.16,39.04,1003,775,112,39,9.03,41003,0,43,15.10,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1943 VLLM::Worker_TP;1909 VLLM::Worker_TP; 132 python3;90.6 opencode; 5.8 vllm;"
1788646461,2026-09-05T22:14:21+00:00,6971.55,43750,48250,45750,44500,45250,45500,45750,43750,44750,172.44,0.68,1528222,52.85,56.16,39.04,1003,774,112,39,9.45,41003,0,43,14.45,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1939 VLLM::Worker_TP;1905 VLLM::Worker_TP; 400 ps; 132 python3;90.7 opencode;"
1788646463,2026-09-05T22:14:23+00:00,6973.13,44250,48000,50250,44750,44000,44750,46250,43500,45000,173.97,0.75,3329922,52.85,56.16,39.04,1003,773,112,39,9.27,41003,0,43,15.79,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1935 VLLM::Worker_TP;1902 VLLM::Worker_TP; 133 python3;90.7 opencode; 5.8 vllm;"
1788646464,2026-09-05T22:14:24+00:00,6974.73,43750,48000,46000,44000,45500,45250,45000,43500,44500,172.02,0.63,1498017,53.18,56.17,39.13,1003,773,112,39,8.91,41003,0,43,14.61,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1932 VLLM::Worker_TP;1898 VLLM::Worker_TP; 133 python3;90.7 opencode; 5.8 vllm;"
1788646466,2026-09-05T22:14:26+00:00,6976.32,44000,47875,49500,47000,44750,45250,46250,44000,45500,174.32,0.71,3441502,53.18,56.17,39.13,1003,772,112,39,8.57,41003,0,43,15.16,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1928 VLLM::Worker_TP;1894 VLLM::Worker_TP; 133 python3;90.7 opencode; 5.7 vllm;"
1788646467,2026-09-05T22:14:27+00:00,6977.91,44500,47750,45250,44250,44000,44000,45500,43500,45000,162.73,0.74,1500000,53.18,56.17,39.13,1003,772,112,39,8.63,41003,0,43,15.27,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1924 VLLM::Worker_TP;1891 VLLM::Worker_TP; 400 ps; 133 python3;90.7 opencode;"
1788646469,2026-09-05T22:14:29+00:00,6979.48,44500,48000,47000,46500,46750,44250,50000,43500,47500,167.48,1.16,3443426,52.77,56.04,39.18,1003,771,112,39,9.10,41003,0,43,15.14,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1920 VLLM::Worker_TP;1887 VLLM::Worker_TP; 134 python3;90.7 opencode; 5.7 vllm;"
1788646471,2026-09-05T22:14:31+00:00,6981.08,43750,47750,45500,44250,43500,44000,45250,43500,45250,161.88,0.56,1500000,52.77,56.04,39.18,1003,771,112,39,8.81,41003,0,43,15.02,40538,0,[N/A],[N/A],[N/A],[N/A],1,1,"%CPU COMMAND;1917 VLLM::Worker_TP;1883 VLLM::Worker_TP; 400 ps; 134 python3;90.7 opencode;"
