epoch,iso,uptime_s,tctl,tccd1,tccd2,tccd3,tccd4,tccd5,tccd6,tccd7,tccd8,pkg_w,core_w,cpu_freq,load1,load5,load15,mem_used_gb,mem_avail_gb,nproc,g0_temp,g0_power,g0_mem_gb,g0_util,g1_temp,g1_power,g1_mem_gb,g1_util,g0_ecc_ce,g0_ecc_ue,g1_ecc_ce,g1_ecc_ue,g0_link,g1_link,topcpu
1788650184,2026-09-05T23:16:24+00:00,10694.37,54750,56250,52250,52000,51250,53500,52750,52000,52250,269.58,1.93,3241345,78.70,60.19,51.90,1003,808,112,49,69.44,41003,1,53,73.40,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4276 VLLM::Worker_TP;4218 VLLM::Worker_TP; 265 python3;94.4 opencode;37.1 vllm;"
1788650186,2026-09-05T23:16:26+00:00,10695.99,55250,56125,52250,52250,53500,52250,52750,51000,54250,273.00,1.89,3268802,82.09,61.20,52.27,1003,808,112,49,67.52,41003,0,53,75.96,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4276 VLLM::Worker_TP;4246 VLLM::Worker_TP; 258 python3;94.4 opencode;36.7 vllm;"
1788650187,2026-09-05T23:16:27+00:00,10697.61,52250,56000,52250,52000,51750,54000,53000,50750,54000,277.17,1.96,3268778,82.09,61.20,52.27,1003,808,112,49,69.14,41003,1,53,74.40,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4298 VLLM::Worker_TP;4270 VLLM::Worker_TP; 500 ps; 252 python3;94.4 opencode;"
1788650189,2026-09-05T23:16:29+00:00,10699.17,55250,56000,55000,53000,51250,51500,52500,51000,53250,262.81,1.88,3268800,82.09,61.20,52.27,1003,808,112,49,67.66,41003,0,53,75.75,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4321 VLLM::Worker_TP;4295 VLLM::Worker_TP; 246 python3;94.4 opencode;35.8 vllm;"
1788650190,2026-09-05T23:16:30+00:00,10700.84,54500,55875,52500,52500,51250,52000,52500,51250,51750,282.89,2.01,3265454,85.37,62.23,52.65,1003,808,112,49,68.99,41003,1,53,72.72,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4340 VLLM::Worker_TP;4315 VLLM::Worker_TP; 240 python3;94.4 opencode;35.4 vllm;"
1788650192,2026-09-05T23:16:32+00:00,10702.41,53000,55750,52250,52250,50750,55250,53500,51000,55750,266.76,1.86,3268822,85.37,62.23,52.65,1003,808,112,49,69.81,41003,1,53,70.32,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4361 VLLM::Worker_TP;4328 VLLM::Worker_TP; 235 python3;94.4 opencode;35.0 vllm;"
1788650194,2026-09-05T23:16:34+00:00,10703.98,53250,55875,55500,53750,51000,52000,53000,51500,55000,266.46,1.89,3262422,85.37,62.23,52.65,1003,808,112,49,70.44,41003,1,53,69.54,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4380 VLLM::Worker_TP;4343 VLLM::Worker_TP; 230 python3;94.4 opencode;34.6 vllm;"
1788650195,2026-09-05T23:16:35+00:00,10705.52,56000,55875,52500,52500,51000,52500,53250,51500,52500,262.11,2.39,3268780,87.66,63.09,52.98,1003,808,112,49,68.10,41003,1,54,76.37,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4398 VLLM::Worker_TP;4363 VLLM::Worker_TP; 600 ps; 225 python3;94.4 opencode;"
1788650197,2026-09-05T23:16:37+00:00,10707.10,55750,56000,52500,52000,51250,52250,53000,51250,53500,269.75,1.90,3268794,87.66,63.09,52.98,1003,808,112,49,68.90,41003,1,54,75.26,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4417 VLLM::Worker_TP;4383 VLLM::Worker_TP; 500 ps; 220 python3;94.4 opencode;"
1788650198,2026-09-05T23:16:38+00:00,10708.65,54750,56125,52750,52500,51000,53750,57000,51500,52250,264.89,1.87,3255248,87.66,63.09,52.98,1003,808,112,49,70.01,41003,1,54,74.69,40538,2,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4437 VLLM::Worker_TP;4403 VLLM::Worker_TP; 215 python3;94.4 opencode;33.5 vllm;"
1788650200,2026-09-05T23:16:40+00:00,10710.32,54750,56250,53000,52500,51500,51750,53750,51500,56500,282.35,2.01,3268708,89.61,63.90,53.30,1003,808,112,50,70.17,41003,1,54,74.66,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4456 VLLM::Worker_TP;4422 VLLM::Worker_TP; 500 ps; 211 python3;94.4 opencode;"
1788650202,2026-09-05T23:16:42+00:00,10711.92,52500,56250,52500,56250,51250,51750,53000,52000,54500,272.50,1.93,3268743,89.61,63.90,53.30,1003,808,112,50,70.38,41003,1,54,72.64,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4473 VLLM::Worker_TP;4437 VLLM::Worker_TP; 207 python3;94.4 opencode;32.8 vllm;"
1788650203,2026-09-05T23:16:43+00:00,10713.50,51750,56250,52500,52500,53250,54500,53000,55250,56250,268.92,1.93,3266196,89.61,63.90,53.30,1003,808,112,50,68.19,41003,1,54,73.65,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4487 VLLM::Worker_TP;4454 VLLM::Worker_TP; 203 python3;94.4 opencode;32.4 vllm;"
1788650205,2026-09-05T23:16:45+00:00,10715.08,52250,56250,52500,52500,51000,52500,53250,51500,54500,270.01,1.91,3268766,91.48,64.72,53.62,1003,808,112,50,68.03,41003,0,54,74.91,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4500 VLLM::Worker_TP;4471 VLLM::Worker_TP; 199 python3;94.4 opencode;32.1 vllm;"
1788650206,2026-09-05T23:16:46+00:00,10716.68,56500,56375,51750,52000,50250,50250,52500,52500,55250,269.87,1.88,3268753,91.48,64.72,53.62,1003,808,112,50,67.55,41003,1,54,72.13,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4514 VLLM::Worker_TP;4472 VLLM::Worker_TP; 195 python3;94.4 opencode;31.8 vllm;"
1788650208,2026-09-05T23:16:48+00:00,10718.26,56000,56250,52250,54500,50750,55500,53000,51500,52750,270.39,1.96,3266208,91.48,64.72,53.62,1003,808,112,50,70.59,41003,1,54,73.53,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4529 VLLM::Worker_TP;4487 VLLM::Worker_TP; 600 ps; 192 python3;94.4 opencode;"
1788650209,2026-09-05T23:16:49+00:00,10719.83,54500,56250,54250,52250,52250,53000,54750,52000,55500,268.92,1.97,3250328,93.37,65.55,53.95,1003,808,112,50,67.88,41003,1,54,74.34,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4543 VLLM::Worker_TP;4501 VLLM::Worker_TP; 188 python3;94.4 opencode;31.1 vllm;"
1788650211,2026-09-05T23:16:51+00:00,10721.44,55500,56375,52750,52250,54000,54000,53250,51000,52750,272.08,1.92,3266244,93.37,65.55,53.95,1003,808,112,50,67.74,41003,1,54,75.27,40538,2,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4539 VLLM::Worker_TP;4516 VLLM::Worker_TP; 185 python3;94.4 opencode;30.8 vllm;"
1788650213,2026-09-05T23:16:53+00:00,10723.07,55250,56250,52500,52750,52000,54500,53250,51750,52500,279.53,2.03,3266210,93.37,65.55,53.95,1003,808,112,50,68.90,41003,1,54,73.50,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4554 VLLM::Worker_TP;4530 VLLM::Worker_TP; 181 python3;94.4 opencode;30.5 vllm;"
1788650214,2026-09-05T23:16:54+00:00,10724.67,53750,56250,52750,52250,53750,54500,53750,51500,53250,274.62,1.95,3268775,95.66,66.49,54.32,1003,808,112,50,67.79,41003,0,54,74.35,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4563 VLLM::Worker_TP;4543 VLLM::Worker_TP; 500 ps; 178 python3;94.4 opencode;"
1788650216,2026-09-05T23:16:56+00:00,10726.25,54250,56125,53000,52250,51000,53000,55750,52000,52750,269.62,1.89,3249691,95.66,66.49,54.32,1003,808,112,50,68.42,41003,1,54,73.38,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4578 VLLM::Worker_TP;4557 VLLM::Worker_TP; 175 python3;94.4 opencode;29.9 vllm;"
1788650217,2026-09-05T23:16:57+00:00,10727.86,56000,56125,52500,52250,58250,52250,53750,53250,52750,275.99,1.95,3268777,95.66,66.49,54.32,1003,808,112,50,68.10,41003,0,55,75.49,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4590 VLLM::Worker_TP;4570 VLLM::Worker_TP; 172 python3;94.4 opencode;29.6 vllm;"
1788650219,2026-09-05T23:16:59+00:00,10729.46,56250,56250,53250,52750,51250,54000,53500,51750,52750,273.82,1.93,3268791,97.37,67.33,54.65,1003,808,112,50,70.52,41003,1,54,71.58,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4602 VLLM::Worker_TP;4582 VLLM::Worker_TP; 170 python3;94.4 opencode;29.3 vllm;"
1788650221,2026-09-05T23:17:01+00:00,10731.04,56500,56250,53000,52750,51500,53500,53250,52250,52000,267.81,1.92,3268821,97.37,67.33,54.65,1003,808,112,50,70.50,41003,1,55,73.36,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4616 VLLM::Worker_TP;4596 VLLM::Worker_TP; 167 python3;94.4 opencode;29.0 vllm;"
1788650222,2026-09-05T23:17:02+00:00,10732.68,56500,56375,52500,52000,51750,52250,53500,51750,53000,278.94,1.98,3266210,97.37,67.33,54.65,1003,808,112,50,69.38,41003,1,55,75.96,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4628 VLLM::Worker_TP;4609 VLLM::Worker_TP; 164 python3;94.4 opencode;28.8 vllm;"
1788650224,2026-09-05T23:17:04+00:00,10734.26,57000,56500,52750,53000,52000,52000,53750,51500,53750,268.78,1.89,3259868,97.37,67.33,54.65,1003,808,112,51,71.10,41003,1,55,75.39,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4640 VLLM::Worker_TP;4621 VLLM::Worker_TP; 162 python3;94.3 opencode;28.5 vllm;"
1788650225,2026-09-05T23:17:05+00:00,10735.82,56250,56500,52250,52750,51500,52000,53750,52750,52500,266.90,1.90,3266293,98.70,68.10,54.97,1003,808,112,51,70.14,41003,1,55,73.95,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4650 VLLM::Worker_TP;4631 VLLM::Worker_TP; 159 python3;94.3 opencode;28.3 vllm;"
1788650227,2026-09-05T23:17:07+00:00,10737.35,53250,56375,53250,53000,53000,53500,53500,51500,56500,258.27,1.83,3241332,98.70,68.10,54.97,1003,808,112,51,69.47,41003,1,55,72.88,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4661 VLLM::Worker_TP;4642 VLLM::Worker_TP; 157 python3;94.3 opencode;28.0 vllm;"
1788650229,2026-09-05T23:17:09+00:00,10738.94,55000,56250,52500,52500,52500,52250,53500,51750,52500,268.83,1.90,3268821,98.70,68.10,54.97,1003,808,112,51,70.79,41003,1,55,71.10,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4673 VLLM::Worker_TP;4649 VLLM::Worker_TP; 155 python3;94.3 opencode;27.7 vllm;"
1788650230,2026-09-05T23:17:10+00:00,10740.50,52000,56250,52500,52500,51500,54000,54000,51250,55750,268.00,1.90,3263312,99.85,68.85,55.28,1003,808,112,51,70.69,41003,1,55,74.61,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4684 VLLM::Worker_TP;4661 VLLM::Worker_TP; 152 python3;94.3 opencode;27.5 vllm;"
1788650232,2026-09-05T23:17:12+00:00,10742.14,52000,56125,53000,53000,54500,51500,53000,52000,56500,280.04,1.97,3242141,99.85,68.85,55.28,1003,808,112,51,71.39,41003,1,55,73.92,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4695 VLLM::Worker_TP;4659 VLLM::Worker_TP; 150 python3;94.3 opencode;27.3 vllm;"
1788650233,2026-09-05T23:17:13+00:00,10743.71,52250,56125,52750,52750,54500,51750,53000,54250,57000,263.66,1.78,3266271,99.85,68.85,55.28,1003,808,112,51,71.10,41003,1,55,72.12,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4705 VLLM::Worker_TP;4668 VLLM::Worker_TP; 500 ps; 148 python3;94.3 opencode;"
1788650235,2026-09-05T23:17:15+00:00,10745.30,54000,56375,52500,52750,51750,52500,53500,52250,56000,263.56,1.90,3266238,100.98,69.60,55.60,1003,808,112,51,67.67,41003,1,55,76.36,40538,5,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4699 VLLM::Worker_TP;4679 VLLM::Worker_TP; 500 ps; 146 python3;94.3 opencode;"
1788650236,2026-09-05T23:17:16+00:00,10746.87,52500,56250,52500,52750,56500,51750,53000,52000,53000,268.47,1.92,3247240,100.98,69.60,55.60,1003,808,112,51,69.13,41003,0,55,76.38,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4707 VLLM::Worker_TP;4689 VLLM::Worker_TP; 500 ps; 144 python3;94.3 opencode;"
1788650238,2026-09-05T23:17:18+00:00,10748.44,52000,56125,53250,53000,53250,51500,54000,51750,54000,268.20,1.91,3266230,100.98,69.60,55.60,1003,808,112,51,70.35,41003,1,55,74.85,40538,3,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4716 VLLM::Worker_TP;4698 VLLM::Worker_TP; 142 python3;94.2 opencode;26.3 vllm;"
1788650240,2026-09-05T23:17:20+00:00,10750.00,52250,56125,52750,52750,51750,52750,53750,52500,56500,266.57,1.88,3254694,102.10,70.35,55.92,1003,808,112,51,70.35,41003,1,55,74.98,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4726 VLLM::Worker_TP;4708 VLLM::Worker_TP; 500 ps; 140 python3;94.2 opencode;"
1788650241,2026-09-05T23:17:21+00:00,10751.60,51750,56250,52500,54000,52500,52000,53500,54000,56750,273.75,1.96,3255321,102.10,70.35,55.92,1003,808,112,51,70.99,41003,4,55,75.25,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4735 VLLM::Worker_TP;4716 VLLM::Worker_TP; 138 python3;94.2 opencode;25.9 vllm;"
1788650243,2026-09-05T23:17:23+00:00,10753.19,52250,56375,52750,52750,51750,54250,53250,52250,56250,271.54,1.91,3253407,102.10,70.35,55.92,1003,808,112,51,71.13,41003,1,56,75.76,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4745 VLLM::Worker_TP;4726 VLLM::Worker_TP; 136 python3;94.2 opencode;25.7 vllm;"
1788650244,2026-09-05T23:17:24+00:00,10754.77,52500,56375,53250,52750,51500,52000,53750,54000,54250,267.58,1.89,3266251,102.97,71.06,56.23,1003,808,112,51,70.86,41003,1,55,74.01,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4753 VLLM::Worker_TP;4733 VLLM::Worker_TP; 135 python3;94.2 opencode;25.5 vllm;"
1788650246,2026-09-05T23:17:26+00:00,10756.33,52750,56500,53500,53000,56250,56250,53500,51500,56000,269.72,1.88,3266202,102.97,71.06,56.23,1003,808,112,51,71.38,41003,1,56,73.87,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4762 VLLM::Worker_TP;4741 VLLM::Worker_TP; 133 python3;94.2 opencode;25.2 vllm;"
1788650248,2026-09-05T23:17:28+00:00,10757.93,52250,56500,53000,52250,52250,56500,53250,52000,56250,273.81,1.92,3268779,102.97,71.06,56.23,1003,808,112,51,71.44,41003,1,56,73.99,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4771 VLLM::Worker_TP;4748 VLLM::Worker_TP; 600 ps; 131 python3;94.2 opencode;"
1788650249,2026-09-05T23:17:29+00:00,10759.54,53750,56625,53000,52500,52000,52000,53750,52500,56750,272.46,1.92,3266240,103.78,71.76,56.53,1003,808,112,51,70.84,41003,1,56,75.38,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4779 VLLM::Worker_TP;4754 VLLM::Worker_TP; 130 python3;94.2 opencode;24.8 vllm;"
1788650251,2026-09-05T23:17:31+00:00,10761.09,55500,56625,54500,53000,51500,51750,53500,52500,55750,265.58,2.08,3266207,103.78,71.76,56.53,1003,808,112,52,71.46,41003,1,56,74.71,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4787 VLLM::Worker_TP;4762 VLLM::Worker_TP; 128 python3;94.2 opencode;24.6 vllm;"
1788650252,2026-09-05T23:17:32+00:00,10762.68,53000,56625,55250,52500,52000,53000,53750,51750,56500,270.56,2.00,3268835,103.78,71.76,56.53,1003,808,112,52,72.09,41003,1,56,71.51,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4796 VLLM::Worker_TP;4767 VLLM::Worker_TP; 127 python3;94.2 opencode;24.5 vllm;"
1788650254,2026-09-05T23:17:34+00:00,10764.24,51750,56500,53000,52750,51750,52250,54000,54250,56500,265.00,1.87,3268788,103.78,71.76,56.53,1003,808,112,52,70.42,41003,1,56,72.92,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4801 VLLM::Worker_TP;4773 VLLM::Worker_TP; 125 python3;94.2 opencode;24.3 vllm;"
1788650255,2026-09-05T23:17:35+00:00,10765.79,52500,56500,53250,52750,52500,52000,53250,56000,55250,260.95,1.88,3266211,104.52,72.44,56.83,1003,808,112,52,72.39,41003,1,56,76.34,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4808 VLLM::Worker_TP;4781 VLLM::Worker_TP; 124 python3;94.2 opencode;24.1 vllm;"
1788650257,2026-09-05T23:17:37+00:00,10767.38,52500,56500,55500,53000,54500,55500,53750,52250,52750,269.61,1.89,3263759,104.52,72.44,56.83,1003,808,112,52,69.54,41003,1,56,76.63,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4813 VLLM::Worker_TP;4781 VLLM::Worker_TP; 122 python3;94.2 opencode;23.9 vllm;"
1788650259,2026-09-05T23:17:39+00:00,10768.97,52500,56625,53000,52750,55750,51750,53500,55000,56000,262.99,1.79,3266188,104.52,72.44,56.83,1003,808,112,52,69.27,41003,0,56,73.10,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4805 VLLM::Worker_TP;4784 VLLM::Worker_TP; 121 python3;94.2 opencode;23.7 vllm;"
1788650260,2026-09-05T23:17:40+00:00,10770.53,52250,56500,53250,53250,52500,54250,56750,55000,53500,267.81,1.89,3246125,105.20,73.12,57.14,1003,808,112,52,68.85,41003,1,56,77.58,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4810 VLLM::Worker_TP;4791 VLLM::Worker_TP; 119 python3;94.2 opencode;23.5 vllm;"
1788650262,2026-09-05T23:17:42+00:00,10772.10,52250,56625,53750,52750,53750,51750,54000,56500,55500,268.27,1.89,3268804,105.20,73.12,57.14,1003,808,112,52,70.30,41003,1,56,77.73,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4817 VLLM::Worker_TP;4798 VLLM::Worker_TP; 500 ps; 118 python3;94.2 opencode;"
1788650263,2026-09-05T23:17:43+00:00,10773.72,52000,56625,53250,53250,52000,54500,56500,52500,53250,278.24,1.95,3258644,105.20,73.12,57.14,1003,808,112,52,71.54,41003,1,56,76.78,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4824 VLLM::Worker_TP;4805 VLLM::Worker_TP; 117 python3;94.2 opencode;23.2 vllm;"
1788650265,2026-09-05T23:17:45+00:00,10775.32,51750,56875,53000,53000,54500,52250,57250,52750,54750,275.61,1.94,3266012,106.22,73.86,57.46,1003,808,112,52,71.29,41003,1,56,76.17,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4831 VLLM::Worker_TP;4813 VLLM::Worker_TP; 115 python3;94.2 opencode;23.0 vllm;"
1788650267,2026-09-05T23:17:47+00:00,10777.01,51500,57125,55500,52750,52000,51750,57000,52250,55750,289.14,2.04,3268713,106.22,73.86,57.46,1003,808,112,52,69.88,41003,0,56,77.35,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4837 VLLM::Worker_TP;4819 VLLM::Worker_TP; 500 ps; 114 python3;94.2 opencode;"
1788650268,2026-09-05T23:17:48+00:00,10778.65,52250,57250,53500,52750,55000,52250,57250,52750,56750,282.51,1.99,3266220,106.22,73.86,57.46,1003,808,112,52,70.15,41003,1,56,74.78,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4843 VLLM::Worker_TP;4825 VLLM::Worker_TP; 113 python3;94.2 opencode;22.6 vllm;"
1788650270,2026-09-05T23:17:50+00:00,10780.29,52250,57125,53250,52750,51750,54000,56750,52250,54750,277.96,1.96,3242191,106.93,74.55,57.77,1003,808,112,52,69.31,41003,0,56,76.25,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4848 VLLM::Worker_TP;4831 VLLM::Worker_TP; 111 python3;94.2 opencode;22.5 vllm;"
1788650271,2026-09-05T23:17:51+00:00,10781.84,53000,57375,53250,55500,52000,54750,57500,52250,54750,267.30,1.90,3244344,106.93,74.55,57.77,1003,808,112,52,70.51,41003,1,56,76.72,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4854 VLLM::Worker_TP;4838 VLLM::Worker_TP; 110 python3;94.2 opencode;22.3 vllm;"
1788650273,2026-09-05T23:17:53+00:00,10783.47,52000,57375,53250,53000,52250,53500,57500,54250,55000,279.03,2.03,3268810,106.93,74.55,57.77,1003,808,112,52,70.95,41003,1,57,78.02,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4859 VLLM::Worker_TP;4844 VLLM::Worker_TP; 109 python3;94.2 opencode;22.1 vllm;"
1788650275,2026-09-05T23:17:55+00:00,10785.11,51750,57375,53500,53000,52750,51750,56750,52250,56250,280.06,1.98,3264369,107.41,75.18,58.07,1003,808,112,52,69.93,41003,1,57,77.37,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4864 VLLM::Worker_TP;4851 VLLM::Worker_TP; 108 python3;94.2 opencode;22.0 vllm;"
1788650276,2026-09-05T23:17:56+00:00,10786.71,52000,57500,53000,53000,52250,57500,54250,54750,56500,272.71,1.93,3243034,107.41,75.18,58.07,1003,808,112,52,71.31,41003,1,57,78.08,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4868 VLLM::Worker_TP;4857 VLLM::Worker_TP; 107 python3;94.2 opencode;21.8 vllm;"
1788650278,2026-09-05T23:17:58+00:00,10788.29,52500,57250,53250,52750,52000,54000,57500,53250,54750,270.32,1.97,3266260,107.41,75.18,58.07,1003,808,112,52,70.62,41003,1,57,76.39,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4873 VLLM::Worker_TP;4862 VLLM::Worker_TP; 600 ps; 106 python3;94.2 opencode;"
1788650279,2026-09-05T23:17:59+00:00,10789.85,56500,57250,53000,52750,51500,52250,58250,51500,57750,265.82,1.88,3268314,107.86,75.81,58.37,1003,808,112,52,70.68,41003,1,57,76.88,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4879 VLLM::Worker_TP;4858 VLLM::Worker_TP; 105 python3;94.2 opencode;21.5 vllm;"
1788650281,2026-09-05T23:18:01+00:00,10791.38,52500,57625,53250,52750,52000,54500,59250,53000,55250,262.97,1.84,3268813,107.86,75.81,58.37,1003,808,112,52,71.26,41003,1,57,75.48,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4884 VLLM::Worker_TP;4864 VLLM::Worker_TP; 104 python3;94.2 opencode;21.4 vllm;"
1788650283,2026-09-05T23:18:03+00:00,10792.98,52750,57750,54250,53000,52000,52000,57000,52500,55750,274.31,1.93,3268817,107.86,75.81,58.37,1003,808,112,52,70.46,41003,1,57,77.56,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4889 VLLM::Worker_TP;4868 VLLM::Worker_TP; 103 python3;94.2 opencode;21.2 vllm;"
1788650284,2026-09-05T23:18:04+00:00,10794.55,52500,57625,53250,53000,53000,52500,55500,52500,53250,267.99,1.88,3253587,108.27,76.43,58.66,1003,808,112,52,71.35,41003,0,57,75.83,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4895 VLLM::Worker_TP;4874 VLLM::Worker_TP; 102 python3;94.2 opencode;21.1 vllm;"
1788650286,2026-09-05T23:18:06+00:00,10796.20,52000,57500,52750,52250,51250,52000,57750,54500,54750,282.57,1.83,2997787,108.27,76.43,58.66,1003,808,112,52,71.03,41003,0,57,77.67,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4888 VLLM::Worker_TP;4879 VLLM::Worker_TP; 600 ps; 101 python3;94.2 opencode;"
1788650287,2026-09-05T23:18:07+00:00,10797.79,52500,57500,52500,53000,53250,52250,53750,56500,55250,270.89,1.98,3254213,108.27,76.43,58.66,1003,808,112,52,72.26,41003,1,57,75.48,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4891 VLLM::Worker_TP;4884 VLLM::Worker_TP; 100 python3;94.2 opencode;20.8 vllm;"
1788650289,2026-09-05T23:18:09+00:00,10799.36,52250,57375,53500,53000,52250,52500,54250,57000,54750,268.99,1.86,3268797,108.27,76.43,58.66,1003,808,112,52,69.82,41003,0,57,77.10,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4895 VLLM::Worker_TP;4890 VLLM::Worker_TP;99.2 python3;94.2 opencode;20.7 vllm;"
1788650291,2026-09-05T23:18:11+00:00,10800.95,52750,57125,53000,52750,52250,52000,54000,56250,53250,270.51,1.92,3268792,108.65,77.04,58.95,1003,808,112,53,71.02,41003,4,57,75.87,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4899 VLLM::Worker_TP;4895 VLLM::Worker_TP;98.3 python3;94.2 opencode;20.5 vllm;"
1788650292,2026-09-05T23:18:12+00:00,10802.51,57000,57000,56250,53000,52000,52750,54000,56750,53250,266.89,2.02,3266243,108.65,77.04,58.95,1003,808,112,53,71.79,41003,1,57,76.05,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4904 VLLM::Worker_TP;4900 VLLM::Worker_TP;97.4 python3;94.2 opencode;20.4 vllm;"
1788650294,2026-09-05T23:18:14+00:00,10804.16,53000,57000,53000,53000,53500,52500,53750,56250,53250,277.47,2.08,3250151,108.65,77.04,58.95,1003,808,112,53,71.91,41003,0,57,76.78,40538,4,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4909 VLLM::Worker_TP;4905 VLLM::Worker_TP;96.5 python3;94.2 opencode;20.2 vllm;"
